#Feature ID,Domain,Phylum ,Class,Order,Family,Genus,Species,Strain
f33747d89a8bca89e15add60f9c37f00,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,metagenome,metagenome,f33747d89a8bca89e15add60f9c37f00
48284ac2b98114ac7484ec4fc3dea8d2,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,,48284ac2b98114ac7484ec4fc3dea8d2
1aa45332969575442e0a457ef371669d,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,,1aa45332969575442e0a457ef371669d
9176a4011d0b5a7a3fe654f25319091e,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured bacterium,9176a4011d0b5a7a3fe654f25319091e
c7fa267294f7f2ee1fa6c798aad5d639,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,metagenome,metagenome,c7fa267294f7f2ee1fa6c798aad5d639
8215c539c392e8fc631e1d5cddeac7da,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,metagenome,8215c539c392e8fc631e1d5cddeac7da
453c5a642c22194a8b03c44aa62484d3,Bacteria,Bacteroidetes,Bacteroidia,,,,,453c5a642c22194a8b03c44aa62484d3
1729e0aab50e2484ff568a2d288b1b76,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Deefgea,,1729e0aab50e2484ff568a2d288b1b76
2c070f4880cc78c48ec292dd9c89b597,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,,2c070f4880cc78c48ec292dd9c89b597
788f25619c77abb69cf199dd19233eb4,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,uncultured bacterium,788f25619c77abb69cf199dd19233eb4
d8a9373c5e64a551a5ab5e1f5d67715f,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Schlesneriaceae,Planctopirus,,d8a9373c5e64a551a5ab5e1f5d67715f
dbb719eb33186137c4c9e1d1aaf1ee83,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,dbb719eb33186137c4c9e1d1aaf1ee83
06f825b512d903b9230e1a55d87359ee,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,06f825b512d903b9230e1a55d87359ee
705df1f2043b0f52e695812e5fea7b10,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,,705df1f2043b0f52e695812e5fea7b10
1bccea8882fb44e316fa3626a2062514,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,,1bccea8882fb44e316fa3626a2062514
2aee17e668dd944e7792d625ec479fcf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,,2aee17e668dd944e7792d625ec479fcf
57b9578b2aee681f433329f34b06cd55,Bacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,57b9578b2aee681f433329f34b06cd55
78600c2573cca9916b843ee41e6284c5,Bacteria,Dependentiae,Babeliae,Babeliales,,,,78600c2573cca9916b843ee41e6284c5
8b08139d6eb5d7a849dff1bd579727d7,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,RS62 marine group,uncultured bacterium,8b08139d6eb5d7a849dff1bd579727d7
a172b50c112ac90244831253de17dae0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,a172b50c112ac90244831253de17dae0
de42ee58364a0eaab73afa9583962e15,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29,Ambiguous_taxa,de42ee58364a0eaab73afa9583962e15
84ea3564fd34c5377c4305b340f0c16f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade III,,,84ea3564fd34c5377c4305b340f0c16f
73b203d295c4c869ef0e9ecde70c9451,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,73b203d295c4c869ef0e9ecde70c9451
b44e1e2eadb338e32028bd2349856774,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,,,,b44e1e2eadb338e32028bd2349856774
adec6a008d9ec63796c73781efa98db0,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS3a marine group,marine metagenome,adec6a008d9ec63796c73781efa98db0
e9545cc5d58b98d95f826c8b3a897e78,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,e9545cc5d58b98d95f826c8b3a897e78
315d802ddeb90bf3967f3be2088d64f5,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,,,315d802ddeb90bf3967f3be2088d64f5
472bee475fc44e0e89eaba7c5261ff70,Bacteria,Bacteroidetes,Bacteroidia,,,,,472bee475fc44e0e89eaba7c5261ff70
6db3abf08aabebb8056ba6799caa9048,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,uncultured bacterium,uncultured bacterium,6db3abf08aabebb8056ba6799caa9048
064a8d9998f6e3a5c6ac282951299c4e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,uncultured Rickettsiales bacterium,uncultured Rickettsiales bacterium,064a8d9998f6e3a5c6ac282951299c4e
709be4782332e3ad904b1d2c3eda63ee,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera,Ambiguous_taxa,709be4782332e3ad904b1d2c3eda63ee
8fc4476419f5f056b25fa3e2ec02d30e,Bacteria,Patescibacteria,Parcubacteria,Candidatus Campbellbacteria,metagenome,metagenome,metagenome,8fc4476419f5f056b25fa3e2ec02d30e
8b9ce4f6aa7c68f39a061ffcce083b8a,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured,uncultured Cytophaga sp.,8b9ce4f6aa7c68f39a061ffcce083b8a
0cfc8e73660dfca13effec101974dd09,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,0cfc8e73660dfca13effec101974dd09
270a8dbcc0435ebb88d5282e8769e809,Bacteria,Planctomycetes,OM190,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,270a8dbcc0435ebb88d5282e8769e809
dd819f97d1263c677a9fb5eebfe939d5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,dd819f97d1263c677a9fb5eebfe939d5
e177a451db2600efdeb8bde47ef88671,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,e177a451db2600efdeb8bde47ef88671
73b3b067096db8117b5f7ea97d515ad5,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,73b3b067096db8117b5f7ea97d515ad5
c28ab480eb7e125aeee85de2c3f92ba2,Bacteria,Cyanobacteria,Oxyphotobacteria,,,,,c28ab480eb7e125aeee85de2c3f92ba2
c69352f1a000317323fd8841f1007691,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,c69352f1a000317323fd8841f1007691
f1f944f4706af3deccadcf7e7c49e0bf,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,f1f944f4706af3deccadcf7e7c49e0bf
9132f34bcdb2ef14ac55fbf2805c9d33,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,MWH-UniP1 aquatic group,,9132f34bcdb2ef14ac55fbf2805c9d33
6254434493716f3e8a33ca02a548fb6d,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus Omnitrophus,bioreactor metagenome,6254434493716f3e8a33ca02a548fb6d
f1e34308d952529287ada31976faec95,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,,f1e34308d952529287ada31976faec95
d6c6048d165a11a47c4c89fef20660a0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Candidatus Methylopumilus,,d6c6048d165a11a47c4c89fef20660a0
f1960d1e0e6f85a13b8de3fb08197898,Bacteria,Bacteroidetes,Bacteroidia,,,,,f1960d1e0e6f85a13b8de3fb08197898
f9e864a4b56320d9a9d165537511a13a,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methylobacter,,f9e864a4b56320d9a9d165537511a13a
cb9364b72552a5ae02d2977a300bb062,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulforegula,,cb9364b72552a5ae02d2977a300bb062
b7a2bc450146ff938fb3354ecc36444a,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Ambiguous_taxa,,b7a2bc450146ff938fb3354ecc36444a
2e62f39d6a7c47247244e3d243283855,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,2e62f39d6a7c47247244e3d243283855
bb924bcc44d524b7165ecc14c0a91ef9,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Rivularia PCC-7116,Ambiguous_taxa,bb924bcc44d524b7165ecc14c0a91ef9
1f757ac40bce89adb80d30c2c35ed936,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1f757ac40bce89adb80d30c2c35ed936
3ffd9a911c8c03052764babf56ff5031,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,,3ffd9a911c8c03052764babf56ff5031
cd2a04d37fb046b0ad37bc145052eacc,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,cd2a04d37fb046b0ad37bc145052eacc
7219d014b74455e4661888018ce18938,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Ankyra judayi,Ankyra judayi,Ankyra judayi,7219d014b74455e4661888018ce18938
b86b90926fbed01b38bf18cb5a090a2f,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,,,b86b90926fbed01b38bf18cb5a090a2f
520c7e89d0c7c72e7d85eed29aaedb70,Bacteria,Planctomycetes,OM190,,,,,520c7e89d0c7c72e7d85eed29aaedb70
9cfa52be027c8fa57d197b21dd7a958c,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,uncultured bacterium,9cfa52be027c8fa57d197b21dd7a958c
cf9203a8fd12c37c6ec64d2a131168b7,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,,,cf9203a8fd12c37c6ec64d2a131168b7
5641483e565ce6726a2e9445d52ea64b,Bacteria,Proteobacteria,,,,,,5641483e565ce6726a2e9445d52ea64b
dd847428d7956f037593bd4851b7e654,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,,dd847428d7956f037593bd4851b7e654
51f4c35dae87405ca7740f9b1ac3ed3f,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,,51f4c35dae87405ca7740f9b1ac3ed3f
705e5a5b929be7a7acfda7721bb4b79c,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,705e5a5b929be7a7acfda7721bb4b79c
3677caebf0c814cb24c04d44f7b7a66f,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,3677caebf0c814cb24c04d44f7b7a66f
19cffc38624e174bb12a2c89e33db2e5,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,,19cffc38624e174bb12a2c89e33db2e5
d8c62be96f8a309aa22114594ba92b3f,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,uncultured,metagenome,d8c62be96f8a309aa22114594ba92b3f
822ab196945b24c7ff1db4a6f1bcde06,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,,822ab196945b24c7ff1db4a6f1bcde06
064184b6e2a1c4455b38e2163778c163,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,,064184b6e2a1c4455b38e2163778c163
f1a7b69f070854ad5bbcdf0c98f706fa,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,uncultured,microbial mat metagenome,f1a7b69f070854ad5bbcdf0c98f706fa
621bd61ab74fa9a5292f28022797452a,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,,,621bd61ab74fa9a5292f28022797452a
febe395a1acd0e0e1b2c154aebb8e3a4,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,febe395a1acd0e0e1b2c154aebb8e3a4
2d22f566e3c47113518692cc7793cef6,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,,2d22f566e3c47113518692cc7793cef6
498fdde1000cba1b100a95dcad6a2d32,Bacteria,Verrucomicrobia,Verrucomicrobiae,,,,,498fdde1000cba1b100a95dcad6a2d32
fa74a097a0d6986b7fb5b93ec656213e,Bacteria,Actinobacteria,Actinobacteria,,,,,fa74a097a0d6986b7fb5b93ec656213e
e0858a625eec45a8ed5b142dcf4671a0,Bacteria,Omnitrophicaeota,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,e0858a625eec45a8ed5b142dcf4671a0
c37daa9af73da58152a4f9db24a8d350,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia,,c37daa9af73da58152a4f9db24a8d350
9e9c4270966cf507485654eb33a69880,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,,9e9c4270966cf507485654eb33a69880
ec9562edcf3986f9a56ee377d8ff737c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,ec9562edcf3986f9a56ee377d8ff737c
8ba2a64be9937a3f2cff0bfa999ca746,Bacteria,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Thioreductor,uncultured bacterium,8ba2a64be9937a3f2cff0bfa999ca746
d6061df8c4e3c0b334953adab14faf49,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured organism,d6061df8c4e3c0b334953adab14faf49
13d02b2913280eb6e30d7edd5517143f,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured Bacteroidetes/Chlorobi group bacterium,13d02b2913280eb6e30d7edd5517143f
51e326365a38405963bf8d86a3fe4414,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,51e326365a38405963bf8d86a3fe4414
4ff075fa26b4602e5344a9c04b744578,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,4ff075fa26b4602e5344a9c04b744578
3f92afd2e36e3e6c2093a693040a2b34,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,,3f92afd2e36e3e6c2093a693040a2b34
82ffddbdc57b624eb28d9706d7906683,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,,82ffddbdc57b624eb28d9706d7906683
8ffc04e6d2dcb0b00602bd000116c682,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,8ffc04e6d2dcb0b00602bd000116c682
3fa2974b1f70109275811beb1ae321c9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter,Ambiguous_taxa,3fa2974b1f70109275811beb1ae321c9
748289d833e671b4848c77b9443c2034,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,,748289d833e671b4848c77b9443c2034
7358e8ecd53d3712b0d7c9b04da4a77a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,7358e8ecd53d3712b0d7c9b04da4a77a
5017f5a187b847fff2a737be3c1f4152,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,5017f5a187b847fff2a737be3c1f4152
90456282cdda28a10a102792dc23044e,Bacteria,,,,,,,90456282cdda28a10a102792dc23044e
ed5044fa84ec4b34bc168aee3a745074,Bacteria,Latescibacteria,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium,ed5044fa84ec4b34bc168aee3a745074
97526cc3bdb30750d172ec27041d3211,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,,97526cc3bdb30750d172ec27041d3211
2330975293dd112e2caa918b119546b0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter,Ambiguous_taxa,2330975293dd112e2caa918b119546b0
049a32f07bdf32565e7e21091f16921d,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,049a32f07bdf32565e7e21091f16921d
d2a49edc7edcf70e81b846db923a81ea,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,d2a49edc7edcf70e81b846db923a81ea
0a9d1ac3bbbd142d870bc546988612c2,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured bacterium,uncultured bacterium,0a9d1ac3bbbd142d870bc546988612c2
81bc354d69ee2b6be47ccd9077908d98,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,81bc354d69ee2b6be47ccd9077908d98
680a50c1257b1f625387c1f5eac1f8f7,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,,680a50c1257b1f625387c1f5eac1f8f7
3c533d8c181d7378b3669c4b5322c6e6,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,,3c533d8c181d7378b3669c4b5322c6e6
64af1c83990b9f14ebe88b49c18e5fe9,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium,64af1c83990b9f14ebe88b49c18e5fe9
5aad5881139a653bc5964f1d88d7aaee,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,,5aad5881139a653bc5964f1d88d7aaee
7a563f0f13fdfe7862aef048fcf6f45a,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,uncultured bacterium,uncultured bacterium,7a563f0f13fdfe7862aef048fcf6f45a
d7bcef80ac9a8b1c5e73a938a7f9f798,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Marinomonadaceae,Marinomonas,,d7bcef80ac9a8b1c5e73a938a7f9f798
fe74b8d01b99dcb6f90dff0d3de037ff,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,fe74b8d01b99dcb6f90dff0d3de037ff
c6fcc379476397a42167c15ea48d53fe,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,uncultured bacterium,uncultured bacterium,c6fcc379476397a42167c15ea48d53fe
2c4e27bb1e437307246adc9b6578d93b,Bacteria,,,,,,,2c4e27bb1e437307246adc9b6578d93b
9c728ec48de64e19754b356207271a4b,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,,,9c728ec48de64e19754b356207271a4b
8dd593fc544e9cd4e3426321fe7647b8,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Thalassobaculaceae,Thalassobaculum,alpha proteobacterium BAL199,8dd593fc544e9cd4e3426321fe7647b8
83c246c4ed456dea2a15d054f16009b3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Zoogloea,,83c246c4ed456dea2a15d054f16009b3
799c8e9ccda5e6067599a9f247a204f4,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,,799c8e9ccda5e6067599a9f247a204f4
b448d4f1c11a50f12b658ed375daf5d9,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Flectobacillus,,b448d4f1c11a50f12b658ed375daf5d9
50a23baa4353749c5c4c45097720092e,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,50a23baa4353749c5c4c45097720092e
e87f2dec671854bae47c21738dc2bc9f,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,e87f2dec671854bae47c21738dc2bc9f
aa2e36eeb87c83a40427e9bb5369d0b6,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,,,,aa2e36eeb87c83a40427e9bb5369d0b6
d2eafc3e5127c5d7e129d8bd7b7a94a8,Bacteria,Acidobacteria,Subgroup 17,metagenome,metagenome,metagenome,metagenome,d2eafc3e5127c5d7e129d8bd7b7a94a8
f1c459d6339734adb1079357e4d980d7,Bacteria,,,,,,,f1c459d6339734adb1079357e4d980d7
cdd939cd4e86daefa5053e378ba944b9,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus Aquirestis,,cdd939cd4e86daefa5053e378ba944b9
a7e686f4917288d6e045f9040b631394,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,a7e686f4917288d6e045f9040b631394
6c5f4144f390fce344fcab88a797638a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,,6c5f4144f390fce344fcab88a797638a
e69515e9143c08b3faebbc9505a49ec9,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,,e69515e9143c08b3faebbc9505a49ec9
135189af04f5d908dfc6662f1051e0ec,Bacteria,Planctomycetes,BD7-11,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,135189af04f5d908dfc6662f1051e0ec
c4e03f1d369504d79d6652029bd69413,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Lawsonella,,c4e03f1d369504d79d6652029bd69413
a080a409c3444a2a2ebd1d7716b1b32f,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,,a080a409c3444a2a2ebd1d7716b1b32f
c850ce895d11e53f3b44fff8db24a8bd,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,c850ce895d11e53f3b44fff8db24a8bd
d67670fe8a49028a12921b418464a6cc,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,d67670fe8a49028a12921b418464a6cc
4800a9c596272fb238a316d893b0871e,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,,,4800a9c596272fb238a316d893b0871e
06076bdb49f8d0dd4cd93d3c70c8de2d,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,,06076bdb49f8d0dd4cd93d3c70c8de2d
2190dbbf36ecbe4bc58d62a9799c4c80,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,Ulvibacter antarcticus,2190dbbf36ecbe4bc58d62a9799c4c80
61d96b86c674ec6276984c9be7a81efc,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,61d96b86c674ec6276984c9be7a81efc
e06d4eb98327fdd07edcce174ccd1bc7,Bacteria,,,,,,,e06d4eb98327fdd07edcce174ccd1bc7
027747f65534827e087fdc93a22218cc,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,,027747f65534827e087fdc93a22218cc
cd3252d96bdb1efe5fc05bc00a9d9309,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,,,cd3252d96bdb1efe5fc05bc00a9d9309
755afc7ffddcfd5e093ea2222f4affd6,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus,uncultured bacterium,755afc7ffddcfd5e093ea2222f4affd6
26b509d58dbb1e3946a77eb0aa0a7d65,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Schlesneriaceae,Planctopirus,,26b509d58dbb1e3946a77eb0aa0a7d65
1ef6c36559c805ff181fe28b73a100d1,Bacteria,Proteobacteria,Gammaproteobacteria,WD260,uncultured bacterium,uncultured bacterium,uncultured bacterium,1ef6c36559c805ff181fe28b73a100d1
65d43491988bfe557da4d86a5ba25dae,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,65d43491988bfe557da4d86a5ba25dae
8486668584650c491a5e6ffb7ada8c4f,Bacteria,Verrucomicrobia,Verrucomicrobiae,uncultured,uncultured Opitutae bacterium,uncultured Opitutae bacterium,uncultured Opitutae bacterium,8486668584650c491a5e6ffb7ada8c4f
e6c8443214bca5d5809bbb0c5644af52,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,e6c8443214bca5d5809bbb0c5644af52
7232d13e7f9761093139159b981857a2,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,,,7232d13e7f9761093139159b981857a2
4d65f65496c3d0238ebf74738245e526,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,,4d65f65496c3d0238ebf74738245e526
6a159ce5ca45e69c8603fedc26103dd9,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,,6a159ce5ca45e69c8603fedc26103dd9
63589e0ca58068c56b69af98b76e3307,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylophilus,,63589e0ca58068c56b69af98b76e3307
6f41b773d32a0a7cb97429d03cfc5578,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,uncultured,,6f41b773d32a0a7cb97429d03cfc5578
f80c80d5b3d2a65ffef83d724fc550fc,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Caldalkalibacillus,uncultured bacterium,f80c80d5b3d2a65ffef83d724fc550fc
4c4c10c63cab2f17510c4a97e86aa785,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,,4c4c10c63cab2f17510c4a97e86aa785
de73ab6c402c5cb7f73a4413d07e0c57,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,,de73ab6c402c5cb7f73a4413d07e0c57
cf9cb4857f53efb01808fbf92526ce93,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,cf9cb4857f53efb01808fbf92526ce93
285bfcf58e6f5f2669ba8a2efb4ed898,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,,285bfcf58e6f5f2669ba8a2efb4ed898
